type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product,794,26.8,Rok chino,"97% katoen / 3% elasthan. Enzymgewassen twillstof voor een grotere wasweerstand, met een fluweelachtige afwerking. 2 Italiaanse zijzakken en 1 ticketzak. 2 omzoomde achterzakken met verstevigend stiksel, nepzakken in wit. Gulp met rits- en knoopsluiting. Riem met lussen. Ruimtesplit op de achterkant. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit productieproces maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379124&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Rok,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379124&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379125&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379127&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379126&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379128&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379129&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379130&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=144239&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=141141&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=157965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=157966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed beige,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed dark navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,794,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64046,Washed beige,,,,,32 NL (34 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64047,Washed beige,,,,,34 NL (36 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64048,Washed beige,,,,,36 NL (38 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64049,Washed beige,,,,,38 NL (40 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64050,Washed beige,,,,,40 NL (42 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64051,Washed beige,,,,,42 NL (44 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64052,Washed beige,,,,,44 NL (46 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64054_64053,Washed beige,,,,,46 NL (48 FR),,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64046,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64047,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64048,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64049,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64050,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64051,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64052,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64055_64053,Washed black,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64046,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64047,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64048,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64049,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64050,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64051,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64052,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64056_64053,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64046,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64047,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64048,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64049,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64050,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64051,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64052,Washed White,,,,,,,,,,,,,,,,,,,
product_variation,794,26.8,,,,,,,,,,,,,,,,,,,,,,,K762_64470_64053,Washed White,,,,,,,,,,,,,,,,,,,
product,795,41.8,Premium chino,"97% katoen / 3% elasthan. Enzymgewassen twillstof voor een grotere wasweerstand, met een fluweelachtige afwerking. Moderne snit. 2 Italiaanse zijzakken waarvan één met 1 muntzak, 1 ticketzak. 2 omzoomde achterzakken met verstevigend stiksel. Gulp met rits- en knoopsluiting. Riem met lussen en decoratieve elastische binnenband. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit productieproces maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=279382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279382&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279377&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279378&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279380&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366935&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=279953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Bronze,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (50 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (52 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (54 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed dark navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,795,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Olive,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63938,Washed Bronze,,,,,44 NL (38 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63939,Washed Bronze,,,,,46 NL (40 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63940,Washed Bronze,,,,,48 NL (42 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63941,Washed Bronze,,,,,50 NL (44 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63942,Washed Bronze,,,,,52 NL (46 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63943,Washed Bronze,,,,,54 NL (48 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63944,Washed Bronze,,,,,56 NL (50 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63945,Washed Bronze,,,,,58 NL (52 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63947_63946,Washed Bronze,,,,,60 NL (54 FR),,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63938,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63939,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63940,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63941,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63942,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63943,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63944,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63945,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63948_63946,Washed dark navy,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63938,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63939,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63940,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63941,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63942,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63943,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63944,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63945,Washed Olive,,,,,,,,,,,,,,,,,,,
product_variation,795,41.8,,,,,,,,,,,,,,,,,,,,,,,K748_63949_63946,Washed Olive,,,,,,,,,,,,,,,,,,,
product,796,3.46,Onzichtbare enkelsokken,"78% katoen / 20% polyester / 2% elasthan. Jerseytricot met meer stretch op de bewegingszones voor een maximaal comfort. 3 siliconestrips op de hiel zodat ze goed blijven zitten.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=381178&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=381178&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=381176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=381175&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=381182&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,796,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,796,,,,,,,,,,,,,,,,,,,,,,,,,,Size,35/38 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,796,,,,,,,,,,,,,,,,,,,,,,,,,,Size,39/42 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,796,,,,,,,,,,,,,,,,,,,,,,,,,,Size,43/46 EU,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,796,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63953_63950,Black,,,,,35/38 EU,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63953_63951,Black,,,,,39/42 EU,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63953_63952,Black,,,,,43/46 EU,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63954_63950,White,,,,,,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63954_63951,White,,,,,,,,,,,,,,,,,,,
product_variation,796,3.46,,,,,,,,,,,,,,,,,,,,,,,K816_63954_63952,White,,,,,,,,,,,,,,,,,,,
product,797,16.66,Huissokken met sherpavoering,"Buitenkant: 100% acryl. Binnenkant: 100% polyester. Warme huissokken met sherpavoering. Anti-slipnoppen onder de zool. Met de hand gebreide look met gedraaid breisel. Hoogte 27 cm Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=367649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Sokken,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367645&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,797,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Angora Melange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,797,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,797,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Night Navy Melange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,797,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Snow Grey melange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,797,16.66,,,,,,,,,,,,,,,,,,,,,,,K815_64045_64044,Angora Melange,,,,,One Size,,,,,,,,,,,,,,
product_variation,797,16.66,,,,,,,,,,,,,,,,,,,,,,,K815_80382_64044,Night Navy Melange,,,,,,,,,,,,,,,,,,,
product_variation,797,16.66,,,,,,,,,,,,,,,,,,,,,,,K815_84684_64044,Snow Grey melange,,,,,,,,,,,,,,,,,,,
product,798,33.94,Enkelbroek voor dames,"98% twillkatoen, 2% elasthan. Enzymgewassen stof voor een optimaal comfort. Enkelmodel met onderaan de broekspijpen een split opzij. 2 Italiaanse zijzakken en 1 ticketzak. 2 omzoomde  achterzakken met verstevigend stiksel, nepzakken in wit. Ritssluiting met knoop. Riem met lussen. Modieuze snit. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit productieproces maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=378933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378935&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378937&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378936&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378938&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378931&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378928&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378930&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=378934&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,798,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64472,Beige,,,,,32 NL (34 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64473,Beige,,,,,34 NL (36 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64474,Beige,,,,,36 NL (38 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64475,Beige,,,,,38 NL (40 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64476,Beige,,,,,40 NL (42 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64477,Beige,,,,,42 NL (44 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64478,Beige,,,,,44 NL (46 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64480_64479,Beige,,,,,46 NL (48 FR),,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64472,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64473,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64474,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64475,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64476,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64477,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64478,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64481_64479,Black,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64482_64472,Dark Navy,,,,,,,,,,,,,,,,,,,
product_variation,798,33.94,,,,,,,,,,,,,,,,,,,,,,,K749_64482_64473,Dark Navy,,,,,,,,,,,,,,,,,,,
