type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56267_56247,14.1,Radiant Purple,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56267_56245,14.1,Radiant Purple,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56267_56251,14.1,Radiant Purple,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56267_56255,14.1,Radiant Purple,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56252,14.1,Sky Blue,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56248,14.1,Sky Blue,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56247,14.1,Sky Blue,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56245,14.1,Sky Blue,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56251,14.1,Sky Blue,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56268_56255,14.1,Sky Blue,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56252,14.1,Solar Yellow,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56248,14.1,Solar Yellow,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56247,14.1,Solar Yellow,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56245,14.1,Solar Yellow,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56251,14.1,Solar Yellow,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56269_56255,14.1,Solar Yellow,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56252,14.1,Sorbet,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56248,14.1,Sorbet,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56247,14.1,Sorbet,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56245,14.1,Sorbet,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56251,14.1,Sorbet,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56270_56255,14.1,Sorbet,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56252,14.1,Urban Khaki,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56248,14.1,Urban Khaki,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56247,14.1,Urban Khaki,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56245,14.1,Urban Khaki,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56251,14.1,Urban Khaki,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56271_56255,14.1,Urban Khaki,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56252,14.1,Urban Orange,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56248,14.1,Urban Orange,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56247,14.1,Urban Orange,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56245,14.1,Urban Orange,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56251,14.1,Urban Orange,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56273_56255,14.1,Urban Orange,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56252,14.1,Very Turquoise,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56248,14.1,Very Turquoise,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56247,14.1,Very Turquoise,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56245,14.1,Very Turquoise,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56251,14.1,Very Turquoise,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440C_56274_56255,14.1,Very Turquoise,XXL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56253,12.38,White,XS,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56249,12.38,White,S,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56246,12.38,White,M,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56244,12.38,White,L,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56250,12.38,White,XL,,,,,,,,,,,
product_variation,xDVmtIPHYKuRbwSg,,,,,,,,,,CGPW440_56275_56254,12.38,White,XXL,,,,,,,,,,,
product,EDvNngUySNqryJaS,Safran Pure / Women,"100% voorgekrompen ringgesponnen gekamd katoen (Heather Grey: 90% katoen/ 10% viscose). Piqué. Kraag en mouwuiteinden in 1x1 rib. Nektape. Knooplijst met 2 toon op toon knopen. Zijnaden. Vrouwelijke getailleerde snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=276272&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,B&C,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276272&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Atoll,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Pacific Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Pistachio,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Pumpkin Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Real Green,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Real Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EDvNngUySNqryJaS,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30899_9023,16.46,Atoll,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30899_9024,16.46,Atoll,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30899_9025,16.46,Atoll,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30899_9026,16.46,Atoll,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9027_9023,16.46,Black,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9027_9024,16.46,Black,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9027_9025,16.46,Black,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9027_9026,16.46,Black,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9027_20672,16.46,Black,XXL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43891_9023,16.46,Bottle Green,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43891_9024,16.46,Bottle Green,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43891_9025,16.46,Bottle Green,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43891_9026,16.46,Bottle Green,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43891_20672,16.46,Bottle Green,XXL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20675_9023,16.46,Brown,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20675_9024,16.46,Brown,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20675_9025,16.46,Brown,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20675_9026,16.46,Brown,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30900_9023,16.46,Dark Grey,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30900_9024,16.46,Dark Grey,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30900_9025,16.46,Dark Grey,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30900_9026,16.46,Dark Grey,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9031_9023,16.46,Fuchsia,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9031_9024,16.46,Fuchsia,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9031_9025,16.46,Fuchsia,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9031_9026,16.46,Fuchsia,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43892_9023,16.46,Gold,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43892_9024,16.46,Gold,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43892_9025,16.46,Gold,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43892_9026,16.46,Gold,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43893_9023,16.46,Heather Grey,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43893_9024,16.46,Heather Grey,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43893_9025,16.46,Heather Grey,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43893_9026,16.46,Heather Grey,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43893_20672,16.46,Heather Grey,XXL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30901_9023,16.46,Kelly Green,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30901_9024,16.46,Kelly Green,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30901_9025,16.46,Kelly Green,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_30901_9026,16.46,Kelly Green,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9028_9023,16.46,Navy,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9028_9024,16.46,Navy,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9028_9025,16.46,Navy,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9028_9026,16.46,Navy,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_9028_20672,16.46,Navy,XXL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43896_9023,16.46,Pacific Grey,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43896_9024,16.46,Pacific Grey,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43896_9025,16.46,Pacific Grey,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_43896_9026,16.46,Pacific Grey,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20677_9023,16.46,Pistachio,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20677_9024,16.46,Pistachio,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20677_9025,16.46,Pistachio,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20677_9026,16.46,Pistachio,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_17897_9023,16.46,Pumpkin Orange,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_17897_9024,16.46,Pumpkin Orange,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_17897_9025,16.46,Pumpkin Orange,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_17897_9026,16.46,Pumpkin Orange,XL,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20674_9023,16.46,Purple,S,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20674_9024,16.46,Purple,M,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20674_9025,16.46,Purple,L,,,,,,,,,,,
product_variation,EDvNngUySNqryJaS,,,,,,,,,,CGPW455C_20674_9026,16.46,Purple,XL,,,,,,,,,,,
