type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,UHuSdUXPMgnRtf8W,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40426_40425,19.52,Black,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40426_40427,19.52,Black,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40426_40428,19.52,Black,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40426_40429,19.52,Black,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40426_58578,19.52,Black,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49947_40425,19.52,Burgundy,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49947_40427,19.52,Burgundy,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49947_40428,19.52,Burgundy,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49947_40429,19.52,Burgundy,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49947_58578,19.52,Burgundy,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40430_40425,19.52,Deep Navy,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40430_40427,19.52,Deep Navy,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40430_40428,19.52,Deep Navy,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40430_40429,19.52,Deep Navy,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40430_58578,19.52,Deep Navy,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40431_40425,19.52,Fuchsia,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40431_40427,19.52,Fuchsia,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40431_40428,19.52,Fuchsia,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40431_40429,19.52,Fuchsia,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40431_58578,19.52,Fuchsia,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40432_40425,19.52,Heather Grey,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40432_40427,19.52,Heather Grey,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40432_40428,19.52,Heather Grey,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40432_40429,19.52,Heather Grey,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40432_58578,19.52,Heather Grey,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49948_40425,19.52,Navy,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49948_40427,19.52,Navy,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49948_40428,19.52,Navy,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49948_40429,19.52,Navy,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_49948_58578,19.52,Navy,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40433_40425,19.52,Red,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40433_40427,19.52,Red,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40433_40428,19.52,Red,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40433_40429,19.52,Red,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_40433_58578,19.52,Red,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70485_40425,19.52,Royal Blue,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70485_40427,19.52,Royal Blue,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70485_40428,19.52,Royal Blue,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70485_40429,19.52,Royal Blue,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70485_58578,19.52,Royal Blue,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70486_40425,19.52,White,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70486_40427,19.52,White,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70486_40428,19.52,White,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70486_40429,19.52,White,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,UHuSdUXPMgnRtf8W,,,,,,,SC62043_70486_58578,19.52,White,14/15 Y (14/15 ans),,,,,,,,,,,,
product,PnMi78L6bVfNAjxf,Kids Classic Hooded Sweat Jacket (62-045-0),"80% katoen / 20% polyester. Toon op toon nektape in jersey. 'Kangaroe' zak. Gevoerde capuchon zonder aanrijgkoord conform de EU-regelgeving voor kinderen. Volledige ritssluiting. Mouwuiteinden en onderkant in rib katoen / Lycra®. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=275855&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Fruit of the Loom,Kleding,Sweatshirt,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275855&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_option,PnMi78L6bVfNAjxf,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40435_40434,25.28,Black,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40435_40436,25.28,Black,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40435_40437,25.28,Black,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40435_40438,25.28,Black,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40435_40439,25.28,Black,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40440_40434,25.28,Deep Navy,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40440_40436,25.28,Deep Navy,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40440_40437,25.28,Deep Navy,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40440_40438,25.28,Deep Navy,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40440_40439,25.28,Deep Navy,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_58579_40434,25.28,Fuchsia,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_58579_40436,25.28,Fuchsia,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_58579_40437,25.28,Fuchsia,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_58579_40438,25.28,Fuchsia,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_58579_40439,25.28,Fuchsia,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40441_40434,25.28,Heather Grey,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40441_40436,25.28,Heather Grey,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40441_40437,25.28,Heather Grey,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40441_40438,25.28,Heather Grey,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40441_40439,25.28,Heather Grey,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40442_40434,25.28,Red,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40442_40436,25.28,Red,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40442_40437,25.28,Red,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40442_40438,25.28,Red,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40442_40439,25.28,Red,14/15 Y (14/15 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40443_40434,25.28,Royal Blue,5/6 Y (5/6 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40443_40436,25.28,Royal Blue,7/8 Y (7/8 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40443_40437,25.28,Royal Blue,9/11 Y (9/11 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40443_40438,25.28,Royal Blue,12/13 Y (12/13 ans),,,,,,,,,,,,
product_variation,PnMi78L6bVfNAjxf,,,,,,,SC62045_40443_40439,25.28,Royal Blue,14/15 Y (14/15 ans),,,,,,,,,,,,
product,UeZnElBiVLHmJm9l,Classic Hooded Sweat Jacket (62-062-0),"Heather Grey - 260 g/m². 80% katoen  / 20% polyester (Dark Heather Grey 60% katoen / 40% polyester). Gevoerde capuchon met jersey nektape. Platte aanrijgkoordjes in dezelfde kleur. 2 'kangaroe' voorzakken. Volledige verborgen ritssluiting. Mouwuiteinden en onderkant in rib katoen / Lycra®. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=273200&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Fruit of the Loom,Kleding,Sweatshirt,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=273200&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Color,Dark Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,UeZnElBiVLHmJm9l,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
